row,hit_count,log10_hit,row_rms,pca_raw_1,pca_raw_2,pca_dir_1,pca_dir_2
6654918,92,1.968482948553935,0.43155932,0.3521241,-0.23794912,0.21864139,-2.1103837
6655733,110,2.0453229787866576,0.4368045,1.1433669,0.27124485,-2.1597333,-0.8323583
6656216,148,2.173186268412274,0.6557362,0.6624388,0.53727615,-2.3240826,-0.40992358
6658168,133,2.1271047983648077,0.5474916,-0.653965,-0.8451358,0.20772679,0.09212023
6658914,210,2.3242824552976926,0.7378384,0.9805604,-0.16147998,-1.3455851,-0.6803932
6659201,121,2.0863598306747484,0.5814341,-0.110979505,-0.34904736,-1.5319272,-0.49631485
6659653,195,2.292256071356476,0.7471365,1.0977432,-0.5050034,-1.762025,-0.35706466
6659675,160,2.2068258760318495,0.61176485,0.17653075,-0.35899472,-1.7973374,0.11126066
6659810,7489,3.8744818176994666,1.8984512,-0.056986425,-2.6706016,0.2583258,0.10741631
6660686,99,2.0,0.51470554,0.39190072,-0.83707356,-2.9983637,2.340594
6660773,120,2.0827853703164503,0.5348992,0.9262516,-0.5148255,0.7881111,1.638519
6660836,93,1.9731278535996986,0.56779414,0.1125421,-0.6269506,-0.7741934,0.9669967
6661399,512,2.7101173651118162,1.1088307,-0.3657055,0.39136744,0.19639985,-0.025618346
6661425,29392,4.468243914652197,1.7544658,-1.5133524,-2.1586397,-0.8733185,2.6015766
6661846,180,2.2576785748691846,0.66236705,-0.251696,-0.61483896,1.4012468,-1.899967
6661919,506,2.705007959333336,1.2069826,-0.14004318,1.084159,-1.6965361,-1.7605745
6662504,97,1.9912260756924949,0.50375223,-0.2903452,0.20014612,2.0631492,-2.0672452
6663004,71,1.8573324964312685,0.40976763,1.240089,-0.42124003,0.4542295,-0.87300205
6663899,174,2.2430380486862944,0.6874901,-0.19466864,0.2355496,0.7823207,-0.5632687
6664820,296,2.4727564493172123,0.94718266,0.99312854,-0.50240785,1.2721725,0.6888738
6665089,36039,4.556784782307026,2.040615,-0.32878008,0.2510963,0.24170783,-0.6377956
6665384,123,2.093421685162235,0.6555479,0.9607904,-0.21310778,-2.0192916,0.73111194
6665674,969,2.9867717342662448,1.5348387,-1.8307195,-1.1538507,-0.45031518,0.46696824
6665719,393,2.595496221825574,0.92110306,-0.889545,0.91732734,-1.0070506,-1.9655548
6666360,231,2.3654879848909,1.1809697,-1.4332567,0.5736433,-0.70491576,-1.3117577
6666431,131,2.12057393120585,0.577896,0.66584337,-0.52431524,-0.6851138,0.3628229
6667206,109,2.041392685158225,0.6014236,0.54599446,0.061423305,-1.3080847,1.1866937
6667946,179,2.255272505103306,0.75862616,1.1275345,-1.9201769,0.78899044,2.0031073
6670760,98,1.99563519459755,0.64016885,-0.24614848,0.10372392,-0.8679432,-1.7558925
6671137,95,1.9822712330395684,0.58034784,0.7197063,-0.6909239,0.96837306,0.48807687
6672512,495,2.6954816764901977,1.0808011,1.8461449,-1.1745028,0.45481038,1.55277
6672645,97,1.9912260756924949,0.47951356,0.5904342,-0.43805575,0.5763052,1.6376092
6673181,106,2.0293837776852097,0.5559758,0.16213523,-0.26434866,-1.6452297,0.4324244
6674286,242,2.385606273598312,0.9694737,-1.379643,-0.53383726,0.9264212,0.7262849
6675187,114,2.060697840353612,0.52567685,-0.13427061,-0.2698332,0.41343382,1.9538947
6675450,151,2.1818435879447726,0.7015305,-0.14233878,-0.3858171,1.3445929,0.050097786
6675686,1069,3.0293837776852097,1.3729498,-0.93382967,1.7840977,0.70919347,-1.3283917
6676443,107,2.03342375548695,0.564467,1.147164,0.4415783,-1.6949079,-1.8020426
6676569,173,2.2405492482826,0.70754635,1.0995405,-0.56588745,-1.8784513,0.3488316
6678240,294,2.469822015978163,0.814041,-0.32058024,-1.2398065,0.64780974,0.4668649
6678283,79,1.9030899869919435,0.46917042,-0.044065285,-0.736126,0.30760655,-0.25426283
6678323,124,2.0969100130080562,0.54886323,0.5639921,-0.64191955,0.7260048,1.0154212
6678601,91,1.9637878273455553,0.5122048,0.17886685,-0.21819,-2.3334181,-0.143265
6678812,188,2.2764618041732443,0.70144403,0.8149597,-0.62777746,-1.8117558,0.46607396
6679009,107,2.03342375548695,0.559843,1.5306236,-0.04363574,-1.4896158,0.51265746
6679344,109,2.041392685158225,0.56784594,0.1435522,-0.6602683,1.1075667,0.19905904
6679348,95,1.9822712330395684,0.520955,0.51763386,-0.61123836,-1.0226083,1.146279
6679390,15073,4.178228510935771,1.7800968,-1.2272661,0.39591396,-0.8305815,-0.5866574
6679623,90,1.9590413923210936,0.47258213,-0.37006545,-0.53383726,-2.0193894,0.5457122
6680630,108,2.037426497940624,0.5359669,1.0187583,-1.2081918,-3.3471994,2.1632688
6681098,127,2.1072099696478683,0.58961403,0.17780307,0.42272535,1.7364757,-1.6430515
6681166,137,2.1398790864012365,0.6497487,1.4406856,-0.7607322,-4.2929535,-0.35529667
6681295,7856,3.8952567531448947,1.7744249,0.23366064,1.1686985,-0.5486198,0.04169987
6681385,141,2.1522883443830563,0.7213619,0.8353921,-0.91593724,2.051546,1.125971
6682132,101,2.0086001717619175,0.5844521,-0.6469015,-0.9266423,0.4472739,-0.05977865
6682500,140,2.1492191126553797,0.5662197,0.6625818,0.10104796,-0.48807865,-0.3543627
6683326,209,2.322219294733919,0.8015127,-0.7610113,-0.3027741,1.2845668,-1.4472111
6684223,294,2.469822015978163,0.8730033,0.2583326,-0.60039693,-0.88441265,1.7404937
6684332,116,2.0681858617461617,0.5958433,0.91470313,-0.8296782,-1.1653148,0.55358124
6684732,106,2.0293837776852097,0.59218925,-0.08405735,-0.41172686,-0.043515407,0.48166552
6684876,130,2.1172712956557644,0.6964399,0.56578916,-1.0052402,-1.8167524,0.7657177
6685085,121,2.0863598306747484,0.5979589,-1.1690584,0.39758307,0.16567892,-2.2633433
6685346,148,2.173186268412274,0.5167244,0.10751622,-0.7768896,-0.67155194,-0.06479132
6685692,635,2.803457115648414,0.9582564,-0.45236045,-0.5983152,-0.36509356,0.58542484
6685975,1239,3.093421685162235,1.2949378,1.9548987,-1.0471956,-2.8144977,-0.7123493
6686076,216,2.3364597338485296,0.8358811,-0.25380284,-0.18128037,2.6984968,0.35850754
6686085,86,1.9395192526186185,0.41722596,0.7267635,-0.34462383,-0.08845002,-0.29003346
6686653,86,1.9395192526186185,0.53827757,0.12984774,-0.04056454,1.3192247,0.65408975
6686730,949,2.9777236052888476,1.4842469,-0.733704,0.683721,0.69323564,-1.34268
6686934,208,2.3201462861110542,0.7666856,-0.0966867,-1.2030152,2.371761,0.7519955
6688468,203,2.3096301674258988,0.69075006,-0.5835615,-0.43991983,1.189354,-0.025309153
6688752,141,2.1522883443830563,0.5585381,-0.45615843,-0.59099317,-0.16814823,0.6068665
6690007,134,2.130333768495006,0.5836691,-1.0377327,-0.039053034,4.1484666,-0.7186925
6690390,151,2.1818435879447726,0.6538648,0.22993903,0.9057764,-3.0521746,-0.76721436
6690640,181,2.2600713879850747,0.71602863,1.4865149,0.5898105,-0.83936685,-1.1953506
6693191,128,2.110589710299249,0.5857856,-0.3342847,-0.8935505,0.38963926,0.117109366
6693472,8620,3.935557645093014,1.8373221,2.9298851,0.11169819,-1.9809897,-0.116604395
6694073,158,2.2013971243204513,0.6334458,0.7919017,-1.7198809,-0.9894292,1.952513
6694289,232,2.367355921026019,0.8330087,1.081331,0.93206453,-0.36765167,-0.71968776
6694961,235,2.3729120029701067,0.76404077,-0.79416025,-0.3449373,0.63565415,-0.815174
6695001,682,2.8344207036815328,1.2288854,-0.69436103,-1.2051752,0.10394391,-0.47412086
6695475,94,1.9777236052888478,0.49065727,-0.25067702,-0.5562021,-0.042933796,1.1154354
6696412,369,2.568201724066995,0.9973946,-0.19617525,-0.24812901,-0.4451201,0.20441768
6696655,116,2.0681858617461617,0.5672179,0.97892535,-0.34841427,-1.837086,1.2557042
6697637,171,2.2355284469075487,0.7183523,-0.11366502,-1.9461999,2.2554793,2.5150805
6697658,114,2.060697840353612,0.6270249,0.013332118,-0.9459006,0.6108073,1.0942396
6697952,134,2.130333768495006,0.6242616,-0.8686089,0.5732267,1.0772268,-0.41058862
6698210,119,2.0791812460476247,0.34706435,-0.19276038,0.17264448,-0.5230212,-3.7503
6698285,20827,4.318647569003654,1.849874,0.56808674,-2.8404963,-0.5710579,0.60902584
6698784,87,1.9444826721501687,0.515151,-0.2511691,-0.45219317,-1.6471344,-0.80022067
6698902,115,2.0644579892269186,0.6404892,-0.11821546,-0.11937101,0.8927264,1.0643811
6699408,256,2.4099331233312946,0.8738621,0.52668536,0.18296275,1.5334114,0.9120422
6700526,101,2.0086001717619175,0.53295803,0.8343002,0.1859686,0.8735133,0.61095613
6700847,21995,4.342343711009842,1.70515,-0.74235356,0.28376463,0.98400325,-0.31563222
6700939,209,2.322219294733919,0.7742308,0.090143114,-1.0319078,1.5484296,1.295932
6701120,158,2.2013971243204513,0.6489655,-0.035475574,-0.8631492,-1.2900705,-0.88495266
6701157,166,2.2227164711475833,0.76261437,1.0101023,-0.43023863,0.036439214,-1.0022173
6701562,152,2.184691430817599,0.7135641,-0.2501487,-1.0914301,1.2549903,1.4534605
6701860,127,2.1072099696478683,0.65167224,0.22305672,-0.5511907,1.6215965,-0.118731976
6703062,88,1.9493900066449128,0.49227917,0.013777178,0.33471045,-0.75349104,-2.6942267
6703115,125,2.100370545117563,0.6539341,0.22178681,0.19423077,0.64781964,-0.21785842
6703138,406,2.60959440922522,0.9007115,0.5420782,0.12674862,-1.6583201,-0.701192
6703519,141,2.1522883443830563,0.69049275,1.4980283,-1.0050756,-1.672282,-1.062272
6704758,365,2.5634810853944106,0.9845335,1.622631,-0.5552608,-2.906154,1.08524
6705160,109,2.041392685158225,0.6139623,0.47954407,0.015814777,-0.47825167,-0.22260532
6705948,144,2.161368002234975,0.6282174,-0.1804822,-0.21136883,0.50831294,-0.6327928
6705967,528,2.7234556720351857,1.1859657,-0.21193074,-1.7159586,0.25436965,3.2712007
6706107,139,2.146128035678238,0.63112104,0.91817707,-0.31131342,-1.5003753,2.0687878
6707036,205,2.3138672203691533,0.80671763,0.23389052,-1.5581304,-1.0007924,2.844634
6707589,789,2.8976270912904414,1.4741265,1.9741738,-1.1444036,-0.047960598,-0.05752528
6708200,96,1.9867717342662448,0.5387673,0.9566252,-0.6455953,0.060646936,1.5847301
6708680,152,2.184691430817599,0.659439,0.422298,-0.4155904,0.66151804,1.7823002
6708689,95,1.9822712330395684,0.53047496,0.62507194,-0.80475754,-0.9122847,0.55788416
6709457,131,2.12057393120585,0.6617242,-0.27587602,-1.0691363,0.42568928,1.6763849
6709526,170,2.2329961103921536,0.6755644,-0.20732473,-0.049913887,-0.23843919,-0.6176497
6710325,135,2.1335389083702174,0.5105463,-0.10886738,-0.41963932,-0.16594163,0.91238654
6710513,126,2.103803720955957,0.59606797,0.4809886,0.3197111,-1.9381678,-1.8639646
6710754,101,2.0086001717619175,0.6435995,-0.14566523,-1.1133952,3.240774,0.73123217
6710832,4482,3.651568738865792,1.8413612,0.49320084,-0.53905475,-1.3978983,-0.23799808
6711007,547,2.738780558484369,1.1997274,-0.74021524,0.89857763,-0.62993646,-0.27536768
6711145,314,2.4983105537896004,0.8385258,1.3333068,-1.4807969,-2.2735748,1.8008811
6711193,210,2.3242824552976926,0.7775601,0.33655277,-0.12688927,0.45789436,0.4003118
6711335,166,2.2227164711475833,0.6771139,0.16091228,-1.5589806,0.051000748,1.6596677
6712781,75,1.8808135922807914,0.48608625,0.7267044,0.4445164,-0.80764866,-1.8759333
6712940,230,2.3636119798921444,0.88505054,-1.0143094,-1.5208244,-0.5828802,1.4696931
6713077,116,2.0681858617461617,0.48857272,-0.4667388,-1.1092731,-0.88785607,-0.8514087
6713392,152,2.184691430817599,0.49606797,0.19495171,-0.8693279,-3.2616458,0.1980485
6713775,125,2.100370545117563,0.5402576,0.10622446,-0.9797543,-0.2620227,-0.35184896
6714140,163,2.214843848047698,0.67164385,0.24527034,0.2352229,-0.082515486,-1.7161164
6714402,98,1.99563519459755,0.5981833,-0.64420176,-0.4001368,4.0359874,-0.5448789
6714630,146,2.167317334748176,0.6596228,1.1460255,-1.9401785,1.0524176,1.1826261
6714948,154,2.1903316981702914,0.69268847,-1.0796123,-0.059523296,0.50514346,0.31429604
6715116,148,2.173186268412274,0.7034183,0.15584886,-0.6709916,2.4469273,0.5711392
6715122,146,2.167317334748176,0.6492368,0.590133,-0.3212332,0.3864072,0.03429371
6715901,152,2.184691430817599,0.7106821,0.12465792,0.4185734,-0.63601524,-2.2331772
6715947,102,2.012837224705172,0.5453467,0.40438178,0.13573402,1.625088,0.9575759
6716446,133,2.1271047983648077,0.63492495,1.039097,-1.8137811,-0.35667202,0.69684273
6716874,75,1.8808135922807914,0.38727048,0.41526994,-0.52563035,-0.2625585,-1.8393872
6717456,203,2.3096301674258988,0.735469,0.11025121,-0.14425683,-0.8174431,0.22507107
6719522,195,2.292256071356476,0.69146943,1.1646018,-0.9128192,-1.095149,1.5955585
6719667,94,1.9777236052888478,0.4691778,-0.0010747677,-0.44223744,0.18675427,0.2844655
6719767,128,2.110589710299249,0.64322364,1.3675158,-1.4190505,-3.1621897,0.6944199
6720201,153,2.187520720836463,0.6762918,0.72836536,-0.50391614,-1.385776,-0.69541365
6720447,136,2.1367205671564067,0.6944143,-0.030926341,-0.7591008,1.9973179,-0.34619173
6720809,216,2.3364597338485296,0.72950643,0.0024053855,-1.9895446,-1.770659,2.544934
6721083,102,2.012837224705172,0.5866982,0.7972275,-0.22609904,0.18238997,0.1451408
6721276,236,2.374748346010104,0.76402265,0.4319717,-2.4286716,-1.7435654,3.3848646
6721495,150,2.1789769472931693,0.52484655,-0.6186785,-0.15305625,-0.15200658,-1.3052136
6721785,163,2.214843848047698,0.6718295,0.40237656,-0.50622094,0.695315,0.72830427
6721866,138,2.143014800254095,0.6255489,-0.31908652,-0.23138213,-0.7309852,0.1311096
6722381,141,2.1522883443830563,0.6169571,0.51909333,-0.6815126,-3.683005,0.34718558
6723040,112,2.0530784434834195,0.5566095,-0.38640496,-0.81329906,1.5255557,1.953218
6723185,100,2.0043213737826426,0.3238811,0.9980216,-0.59559906,-1.2638437,2.1612337
6725127,139,2.146128035678238,0.6457944,-0.106198914,0.025838295,-2.049827,-0.65792334
6725313,79,1.9030899869919435,0.4802948,-0.25399184,-0.74920523,0.6158697,-0.78848255
6725418,213,2.330413773349191,0.8277897,-0.08518833,-1.0933901,-0.9179569,0.71206164
6725799,125,2.100370545117563,0.61732364,-0.040931296,-0.20347549,-0.8283976,-0.11008547
6725888,95,1.9822712330395684,0.56668717,0.4428481,-0.61525404,0.068342835,2.3176975
6726690,378,2.578639209968072,0.9097091,2.408537,1.5213224,-3.8558254,-1.9174342
6726935,185,2.2695129442179165,0.71490186,0.5341949,-1.5274614,0.27150676,1.6362383
6727622,168,2.2278867046136734,0.6554789,0.17932859,-0.3856866,-0.92896396,-0.9303399
6727628,97,1.9912260756924949,0.5215787,-0.075573765,-0.087312385,2.1421065,-1.6687839
6727927,177,2.250420002308894,0.61561084,0.42845368,-1.0490896,-3.4806898,0.90234184
6727935,204,2.311753861055754,0.72950155,1.268161,-1.1174228,1.7892942,0.7360257
6728046,103,2.0170333392987803,0.5928825,0.3660065,-0.04878206,-0.531979,0.01244496
6728813,334,2.525044807036845,1.029962,1.3264215,0.9486683,0.67196053,-1.4678563
6729155,120,2.0827853703164503,0.59325427,0.8376529,-0.6591111,-3.0606425,1.0666275
6729214,74,1.8750612633917,0.5078869,0.7140702,-0.9656965,-0.39825547,1.0294945
6729556,128,2.110589710299249,0.5652197,1.7943752,-0.7694544,-1.6349763,1.433765
6730240,120,2.0827853703164503,0.5667916,0.5393339,0.16368274,-1.0216091,0.11471346
6730762,114,2.060697840353612,0.604541,-0.83352137,-0.7996664,3.7574682,0.7913916
6730847,264,2.423245873936808,0.8834959,0.7685168,0.48185542,0.8230289,-1.1486042
6731409,197,2.296665190261531,0.7972156,0.5860033,-0.508391,-0.49147955,-0.30101457
6732270,229,2.361727836017593,0.74820286,-0.82241285,-1.1521981,-1.0500007,1.561717
6732981,20559,4.313023110323238,1.7816708,0.67432344,-2.5459318,-1.9521797,-0.08428525
6733481,76,1.8864907251724818,0.61691314,-0.53805804,0.17563327,2.174266,-2.3782148
6733620,99,2.0,0.5069171,0.04399467,-0.5378178,-2.176826,0.1762945
6734405,181,2.2600713879850747,0.7740312,0.1416846,0.31331286,1.7129167,-0.17247666
6734514,610,2.786041210242554,1.3296089,-0.19572613,-1.2560852,-0.32860556,0.39785275
6734521,647,2.8115750058705933,1.2216479,-0.9447445,-0.2908795,4.396724,-0.8168972
6734549,3927,3.594171479114912,1.6005754,0.23556265,2.0803795,-0.92315364,-1.6510195
6734837,115,2.0644579892269186,0.6395025,0.18171123,-0.18016331,-2.6369252,-0.79039186
6735480,315,2.499687082618404,0.8979024,-0.50187325,0.7111128,0.6213424,-2.0864213
6735819,147,2.1702617153949575,0.68749845,-0.07342131,-0.2534593,-0.099110834,-1.4024104
6736494,120,2.0827853703164503,0.551136,-0.16174251,-1.2061943,0.21121179,1.0019642
6737487,170,2.2329961103921536,0.72075534,0.065562405,0.50494915,-0.18116255,-1.7820364
6737544,21913,4.340721657313007,1.7663888,-0.09187499,2.6597707,-0.50903565,-2.413034
6737653,102,2.012837224705172,0.54117566,-0.69822013,-0.7490164,1.4359821,0.52643347
6737748,102,2.012837224705172,0.5054963,0.64501387,-0.7228919,-1.0058433,0.17599684
6738050,87,1.9444826721501687,0.5229471,0.03256094,-0.17415139,-0.47249871,-1.3912597
6738094,222,2.3483048630481607,0.6913684,0.12337838,-1.5161353,-3.6279764,0.53511006
6738237,121,2.0863598306747484,0.5985429,1.790465,-0.96013653,-2.9267337,1.6771579
6739586,892,2.9508514588885464,1.5718861,0.45294183,-2.773009,-1.1307038,2.2107482
6739964,14136,4.150357257998519,1.7866226,0.07673753,-1.2228959,-0.30046785,1.0775144
6740209,1543,3.188647295999717,1.6223799,3.9379194,0.046413887,-3.068377,-0.44623414
6740514,188866,5.276156081956282,1.9078622,1.9302691,-1.2474443,-0.44907275,0.38305765
6741016,81,1.9138138523837167,0.46602026,0.1191383,0.11972397,1.5985852,-0.3568132
6741181,119,2.0791812460476247,0.6463362,0.92320925,-0.23860237,-0.93800247,0.058861
6742130,92,1.968482948553935,0.51322263,-0.8122964,0.019633867,1.7425296,-1.0449349
6742143,127,2.1072099696478683,0.5709388,0.33120325,-1.3677834,0.47767723,2.0663905
6742189,278,2.4456042032735974,0.7879814,-0.4744725,-1.0366913,-0.88662666,1.8584303
6742374,1942,3.2884728005997825,1.5892494,-0.02661157,-0.61461365,-0.8462925,-0.76915395
6742628,167,2.225309281725863,0.63035965,-0.32068616,-0.45089006,-0.55559194,-0.010602178
6743121,3044,3.4835872969688944,1.6007218,0.52477324,0.05605645,0.18908389,-1.6028665
6743449,97,1.9912260756924949,0.5132817,-0.10917961,-0.6797948,0.66408443,0.52291185
6743966,132,2.123851640967086,0.59180146,0.6058328,-0.88601947,0.20541456,-0.55678517
6743996,127,2.1072099696478683,0.5795442,0.4118459,-1.3411707,-1.4906868,1.0250338
6744088,111,2.0492180226701815,0.61359644,1.1093217,-1.255926,-1.462733,1.2867125
6744472,150,2.1789769472931693,0.69744235,0.44675693,-0.36299574,-2.0047889,1.5635054
6746996,3238,3.510410948010177,1.6472646,-2.6652298,0.51814055,0.08189389,-1.0791467
6747471,104,2.0211892990699383,0.5454461,0.7406264,-0.42940924,0.56117606,1.0204811
6747535,650,2.813580988568192,1.2530643,1.2968771,-0.41693005,-1.9712508,-0.14293286
6749174,262,2.419955748489758,0.8267272,-0.08300107,-1.135618,-1.6854802,0.3935748
6749446,1104,3.0433622780211294,1.6042798,2.55863,-0.0630722,-1.8615024,-0.68215555
6749563,3451,3.538070787043172,1.69893,3.4575489,-2.7383027,-1.3226674,2.514745
6749654,102,2.012837224705172,0.51216716,-0.22461024,-0.80492294,0.7303587,0.9654772
6749850,600,2.7788744720027396,1.2607548,0.61975795,-0.20748544,-0.5132191,-0.34623215
6750044,130,2.1172712956557644,0.5889286,-0.18074888,-0.62840706,0.94442934,2.4565203
6750308,82,1.919078092376074,0.46917498,-0.1887988,0.023034135,1.96298,-0.9697826
6750431,108,2.037426497940624,0.56203073,0.011075618,-0.37903732,1.6001284,0.045808166
6750794,68,1.8388490907372552,0.5626788,-0.18855341,-1.14546,-0.9073951,1.8336146
6750889,27430,4.438241640144292,1.9420654,2.3888824,-0.9144781,-1.1500034,1.5004795
6750897,118,2.0755469613925306,0.56378734,0.5257562,-0.44557473,-1.1432596,0.9369318
6750952,117,2.0718820073061255,0.6145509,0.6047402,-0.09961259,0.18191792,-2.4125822
6752673,316,2.5010592622177517,0.8829991,0.93347806,-0.3516332,0.2568578,-0.7267838
6753402,3394,3.5308397786165204,1.7836707,0.0776536,-2.8145406,0.3755799,1.216149
6753736,94,1.9777236052888478,0.49780962,0.0040392196,-0.3638063,-0.81151867,-1.269908
6754231,393,2.595496221825574,0.87225693,0.4777898,-0.49056563,-1.8071396,-0.7409373
6754374,633,2.802089257881733,1.2782943,-0.76414746,1.2107888,-0.34238425,-0.9091021
6755066,73,1.8692317197309762,0.48961094,-0.8175152,0.35926414,1.4890152,0.37820354
6755176,127,2.1072099696478683,0.56379044,-0.65795904,-0.47613347,0.26078406,-2.0610766
6755432,4265,3.63002085111341,1.8079249,0.25728008,-5.246925,-0.86173624,2.3659039
6756040,478,2.680335513414563,1.0172597,0.16496456,-0.81631976,-0.6017379,1.7692398
6756599,322,2.509202522331103,0.80294615,0.4292095,-1.0541686,-1.0454661,1.512802
6756624,205,2.3138672203691533,0.73359704,0.30192298,0.33227608,-1.4711336,-0.116229326
6756732,177,2.250420002308894,0.7284235,-0.21523467,-1.1173319,1.3856297,0.6005961
6757419,14227,4.153143856513743,1.8531655,1.5489966,1.7743027,-0.92111635,-0.6163854
6757996,153,2.187520720836463,0.62218755,-0.8457318,1.1266012,2.1325157,-3.5985699
6760572,860,2.935003151453655,1.2583792,2.4877837,0.9490535,-2.0662282,-0.68861854
6760586,547,2.738780558484369,1.1560615,0.34555203,-0.546854,1.3466318,0.22866268
6760682,117,2.0718820073061255,0.5470528,-0.55428374,-0.715241,0.1444797,-0.035974585
6761682,225,2.3541084391474008,0.7718195,0.18839325,-1.2567656,-0.34197262,1.37615
6761785,131,2.12057393120585,0.54982656,-0.77126914,-1.1390592,2.1509483,1.4316883
6761816,298,2.4756711883244296,1.0215257,1.6979412,-0.8800073,0.3300958,0.64183104
6762115,190,2.2810333672477277,0.67049766,-0.24848793,-0.17876306,-0.8642121,-0.6342153
6762429,112,2.0530784434834195,0.57966113,-0.36309904,-0.2580237,1.2847537,-0.25024918
6762576,161,2.2095150145426308,0.68578196,0.6539448,-0.70218885,0.17121275,0.07279269
6763044,109,2.041392685158225,0.60245425,-0.34408006,-0.90235114,-0.44693774,0.83467346
6763622,210,2.3242824552976926,0.7976084,-0.4536007,0.80493814,1.6140723,0.43219197
6763674,136,2.1367205671564067,0.6399962,0.20870656,0.13108656,-1.6273042,-2.5511684
6763940,93,1.9731278535996986,0.49433705,-0.5011211,-0.78241163,1.2682228,1.2463601
6764914,415,2.6190933306267428,1.0680324,-1.3888059,0.3336322,2.282302,-1.3825567
6765188,13830,4.140853581322722,1.620246,-1.0790268,1.0899348,-1.858337,-0.86125016
6766203,169,2.230448921378274,0.71409667,0.8644064,0.44693193,0.68005586,-0.42887568
6767130,537,2.7307822756663893,1.1883746,-0.99277693,-1.3312533,0.4618944,1.2206994
6767251,149,2.1760912590556813,0.68179053,0.47102895,0.27519748,0.21501929,-0.5012523
6768089,285,2.456366033129043,0.9033278,-0.047765937,-0.72035366,0.41910583,0.13481739
6768681,502,2.7015679850559273,1.12296,1.637463,-1.0948639,0.30121306,1.1104461
6769319,138,2.143014800254095,0.6332624,0.07772318,-0.87463915,0.33958185,0.34450313
6769513,154,2.1903316981702914,0.6062388,0.31648612,-0.6278691,-0.4917948,1.2455974
6770677,6105,3.785756799962643,1.8993096,-1.4417983,-1.9013242,0.3453083,1.5427277
6771188,87,1.9444826721501687,0.44041577,0.824591,-1.1189244,-1.927525,2.5905688
6771593,498,2.6981005456233897,1.1128434,1.1852843,-2.0892458,-1.8867475,0.8994652
6771679,134,2.130333768495006,0.6157168,0.58750826,-1.5440218,2.4810994,0.7834784
6772749,163,2.214843848047698,0.7258812,0.011929894,-0.9319213,-0.923221,0.82480067
6772755,167,2.225309281725863,0.7618715,-0.6627129,-1.8497504,-1.9261639,1.5596182
6772792,106,2.0293837776852097,0.5914638,0.19450465,-0.51643246,-1.461552,2.0955725
6773691,76,1.8864907251724818,0.5340224,0.7527553,-0.5772633,-0.74324155,0.6464116
6774007,109,2.041392685158225,0.5204265,-0.1523642,-0.10901728,2.386818,-1.0122005
6774374,166,2.2227164711475833,0.62653685,1.0977119,-0.82320064,-0.2608275,-0.027032934
6775091,78,1.8976270912904414,0.38354,0.70906276,-0.11397683,-2.8575869,0.21951254
6775114,103,2.0170333392987803,0.5706509,0.23064154,0.33221245,-0.53261924,-0.9932973
6775531,153,2.187520720836463,0.68796605,-0.43102393,0.26615986,2.3614404,-0.41668656
6775575,1294,3.1122697684172707,1.428993,-0.5862884,-1.893263,-1.1352438,1.1989392
6775694,173,2.2405492482826,0.657824,-0.59447837,-1.5662291,0.8061716,1.6303704
6777057,119,2.0791812460476247,0.58215684,-0.08641433,-0.35094646,-0.73391837,-1.8600364
6777624,83,1.9242792860618816,0.54153436,-0.43447852,-0.9936409,1.3219955,1.3225716
6778217,1064,3.0273496077747564,1.5085572,0.028691575,-2.4737356,-0.31769428,1.0053997
6778425,102,2.012837224705172,0.5986013,0.9195669,0.27804068,-1.470472,-0.19006962
6779425,182,2.2624510897304293,0.7090332,1.4855772,-1.3414774,-0.4197925,1.6582042
6780103,106,2.0293837776852097,0.5027395,0.44965333,-0.6283071,0.052144405,1.023277
6780377,158,2.2013971243204513,0.6358089,1.1782309,-0.77254516,0.08195193,1.5565143
6780500,128,2.110589710299249,0.5638063,-0.69546616,-0.44692123,0.73249793,-0.63366336
6781104,83,1.9242792860618816,0.5159236,-0.06475975,-0.8154192,0.80232453,-1.0652137
6781547,221,2.346352974450639,0.9143354,1.0295011,-1.3249722,-2.568475,0.47449613
6781552,155,2.1931245983544616,0.69244015,0.6290421,0.3467783,-1.705001,-0.75016856
6781678,108,2.037426497940624,0.6264254,1.2421297,-1.207084,0.36936173,2.3165812
6781820,150,2.1789769472931693,0.61426216,0.16683438,-0.6086936,-0.3212682,-0.074148424
6782098,218,2.3404441148401185,0.7816198,0.74463797,-0.28111488,1.1899797,0.08629918
6782562,147,2.1702617153949575,0.6856711,1.3461176,-1.0061706,-1.7035707,0.95673615
6782598,9103,3.959232249050996,1.7361274,1.6344998,-2.8485188,-3.3544416,1.0253099
6782669,680,2.833147111912785,1.2747267,1.9475259,-0.15503749,-0.29556254,1.677049
6782773,573,2.7589118923979736,1.2350476,0.040635057,-0.19585203,1.895551,-0.8370367
6783232,139,2.146128035678238,0.6377825,0.3872986,-0.5081957,0.4430536,1.4046038
6783709,744,2.8721562727482928,1.2222145,1.3283201,0.8985351,-1.1299968,0.6192397
6784401,4146,3.617734035364018,1.7652147,4.1605783,0.026961317,-2.927585,-0.49156654
6784878,700,2.8457180179666586,1.3026308,-1.0134931,0.27570844,-0.23950386,-0.7168029
6784958,151,2.1818435879447726,0.5653312,-0.3669495,0.24398163,-0.22646509,0.20088635
6785703,285,2.456366033129043,0.8094518,0.24288945,-1.0490025,-1.1001219,-0.21819292
6785910,99,2.0,0.5716697,1.3067919,-0.8031614,0.88659173,0.91279
